Date,Emp_ID,Age,Gender,City,Education,Salary,Join_Date,Last_Work_Date,Join_Designation,Designation,Total_Sales_Acquired,Quarterly_Rating
1/5/2016,1059,28,Male,C2,Master,45330,13/7/2015,30/4/2016,,1,219800,1
1/1/2017,1060,32,Male,C29,Bachelor,80290,18/8/2016,21/1/2017,2.0,2,0,1
1/5/2017,1061,27,Male,C10,Bachelor,24932,27/12/2016,25/5/2017,1.0,1,0,1
1/5/2017,1062,29,Female,C5,College,69071,30/3/2017,10/5/2017,2.0,2,0,1
1/12/2017,1063,37,Male,C20,Master,82503,30/11/2016,18/12/2017,3.0,3,5029620,1
1/5/2017,1064,34,Male,C27,College,104966,,23/5/2017,3.0,3,0,1
1/9/2016,1065,46,Male,C4,Master,76467,27/9/2010,22/9/2016,2.0,3,3328230,1
1/12/2017,1066,29,Male,C29,College,26253,15/9/2017,,1.0,1,317440,1
1/4/2016,1067,41,Male,C6,Master,68596,25/4/2013,18/4/2016,1.0,3,1995410,1
1/7/2016,1069,36,Female,C6,College,55834,,28/6/2016,2.0,2,1044180,1
1/12/2017,1070,33,Male,C8,Master,101638,2/6/2017,,3.0,3,872600,2
1/10/2017,1072,28,Male,C16,Master,55648,21/11/2013,12/10/2017,1.0,1,8494310,1
1/12/2017,1073,26,Male,C20,Bachelor,67149,31/7/2017,,1.0,1,2174480,4
1/2/2016,1075,40,Male,C14,Bachelor,52480,27/7/2015,15/2/2016,2.0,2,0,1
1/7/2017,1076,29,Male,C13,Bachelor,51837,,5/7/2017,1.0,1,1305290,1
1/12/2017,1077,26,Female,C3,College,42768,,,1.0,1,14298980,2
1/12/2017,1078,38,Male,C25,College,31540,2/5/2017,,3.0,3,1678910,1
1/11/2017,1079,40,Male,C20,College,84873,28/6/2017,13/11/2017,3.0,3,150660,1
1/8/2016,1080,36,Male,C9,Bachelor,47594,22/10/2015,22/8/2016,1.0,1,0,1
1/2/2016,1081,24,Female,C5,Master,55551,14/5/2015,9/2/2016,1.0,1,-96960,1
1/9/2017,1082,35,Female,C27,Bachelor,35079,14/4/2017,4/9/2017,2.0,2,434400,1
1/2/2017,1083,26,Female,C28,Bachelor,60417,28/10/2016,10/2/2017,1.0,1,0,1
1/6/2016,1084,30,Male,C1,Master,49521,13/1/2016,7/6/2016,1.0,1,705030,1
1/5/2016,1085,35,Female,C3,Master,62637,10/10/2015,9/5/2016,2.0,2,2155780,1
1/12/2017,1086,35,Male,C25,Bachelor,94519,31/8/2017,18/12/2017,2.0,2,0,1
1/12/2017,1087,35,Male,C3,College,89854,31/7/2017,,3.0,3,2553260,3
1/6/2017,1089,37,Male,C11,Master,60905,5/4/2017,9/6/2017,1.0,1,0,1
1/12/2017,1090,39,Male,C13,College,96750,27/6/2011,,2.0,4,50382490,2
1/10/2016,1091,31,Female,C22,Master,45720,,8/10/2016,1.0,1,6600380,1
1/9/2017,1092,31,Female,C16,College,36118,10/2/2015,20/9/2017,1.0,1,10885280,2
1/12/2017,1093,37,Male,C1,Bachelor,77831,23/7/2012,,1.0,3,18472930,2
1/7/2016,1094,41,Female,C8,College,56347,1/8/2015,14/7/2016,2.0,2,1175250,1
1/8/2016,1095,24,Female,C20,Master,30442,9/5/2015,29/7/2016,1.0,1,950370,1
1/7/2017,1096,26,Male,C14,College,73363,22/5/2017,14/7/2017,2.0,2,0,1
1/12/2017,1097,35,Male,C5,Bachelor,69024,18/7/2017,,2.0,2,2280790,4
1/12/2017,1098,40,Male,C10,Bachelor,41591,29/5/2017,27/12/2017,3.0,3,1016780,1
1/12/2017,1099,32,Female,C3,College,61413,2/8/2017,,2.0,2,1769360,2
1/8/2016,1101,33,Male,C25,Master,26592,9/9/2015,27/8/2016,1.0,1,1897250,1
1/10/2017,1102,31,Male,C7,Master,73245,13/7/2017,2/10/2017,3.0,3,0,1
1/12/2017,1103,26,Male,C1,Master,40318,7/8/2017,28/11/2017,1.0,1,0,1
1/12/2017,1104,32,Female,C7,Master,73594,1/6/2017,12/12/2017,3.0,3,9271700,4
1/3/2016,1105,42,Male,C6,College,59168,2/6/2015,18/3/2016,1.0,1,1259100,2
1/12/2017,1106,37,Male,C21,Bachelor,49193,29/1/2013,,1.0,2,17132800,3
1/12/2017,1107,39,Male,C20,Master,65633,21/11/2017,,3.0,3,0,1
1/4/2016,1108,32,Male,C15,Bachelor,47188,22/10/2015,27/4/2016,1.0,1,772720,1
1/12/2017,1109,37,Female,C27,College,88798,3/12/2012,,1.0,3,20284600,3
1/2/2017,1110,26,Male,C18,Bachelor,41167,8/12/2016,16/2/2017,1.0,1,0,1
1/12/2017,1111,40,Male,C28,Master,153109,2/6/2010,,3.0,4,41660820,1
1/5/2016,1112,38,Female,C13,Master,27432,28/9/2015,21/5/2016,1.0,1,1615970,1
1/6/2017,1113,36,Male,C9,Master,50769,10/10/2016,1/6/2017,1.0,1,903470,1
1/12/2017,1114,34,Female,C9,Bachelor,85781,1/8/2017,,3.0,3,1765870,2
1/12/2017,1115,31,Male,C16,Master,64444,28/9/2017,,2.0,2,0,1
1/12/2017,1116,35,Male,C17,Bachelor,89585,31/7/2017,,2.0,2,1460340,2
1/2/2016,1117,34,Male,C26,Master,52990,5/8/2015,1/2/2016,2.0,2,276220,1
1/12/2017,1118,29,Male,C7,College,49410,31/7/2017,,2.0,2,14970770,4
1/12/2017,1119,29,Female,C21,Bachelor,41057,16/11/2016,,1.0,1,19409190,4
1/11/2016,1122,30,Male,C18,Bachelor,80591,11/10/2016,31/10/2016,3.0,3,0,1
1/1/2017,1123,43,Female,C20,Bachelor,55112,30/4/2013,5/1/2017,1.0,2,8684000,1
1/12/2017,1125,34,Female,C18,College,71977,28/9/2017,,3.0,3,964992,2
1/5/2017,1126,38,Male,C25,Bachelor,43747,17/4/2017,8/5/2017,2.0,2,0,1
1/12/2016,1129,33,Male,C6,College,73087,4/6/2015,12/12/2016,1.0,2,9474670,2
1/2/2017,1130,27,Male,C4,Bachelor,46464,31/10/2016,20/2/2017,1.0,1,0,1
1/3/2016,1131,24,Female,C19,College,68309,7/5/2015,27/2/2016,1.0,2,605860,1
1/7/2017,1133,32,Female,C27,Master,44062,11/2/2017,12/7/2017,1.0,1,479380,1
1/3/2017,1134,34,Male,C19,Bachelor,112066,2/8/2016,27/2/2017,3.0,3,2785800,1
1/1/2016,1136,35,Female,C17,College,50118,30/11/2015,5/1/2016,2.0,2,0,1
1/12/2017,1137,33,Male,C21,Bachelor,102175,17/8/2017,28/11/2017,3.0,3,1023820,2
1/7/2017,1138,31,Male,C24,Master,81440,29/5/2017,20/7/2017,3.0,3,0,1
1/12/2017,1139,35,Female,C25,College,49939,11/11/2015,,1.0,1,11622640,2
1/2/2016,1140,25,Male,C29,Bachelor,46856,1/8/2015,9/2/2016,1.0,1,0,1
1/4/2016,1141,37,Female,C8,Master,60419,15/9/2015,5/4/2016,3.0,3,249160,1
1/11/2016,1143,32,Male,C29,Master,30860,14/5/2015,7/11/2016,1.0,2,3605360,1
1/12/2017,1144,34,Male,C4,Master,69412,1/5/2017,,2.0,2,5222230,3
1/12/2017,1145,31,Male,C20,Master,60118,28/11/2017,,2.0,2,0,1
1/7/2017,1146,34,Male,C26,Bachelor,27548,30/1/2017,5/7/2017,2.0,2,150010,1
1/12/2017,1147,37,Female,C29,College,70740,15/10/2012,,2.0,4,25672950,2
1/12/2017,1149,35,Female,C28,Bachelor,82078,29/3/2017,,3.0,3,4048630,2
1/11/2017,1150,35,Female,C1,Master,38572,13/3/2017,14/11/2017,2.0,2,1119590,1
1/1/2017,1151,33,Male,C8,College,103994,29/8/2016,11/1/2017,4.0,4,140880,1
1/3/2016,1152,34,Female,C23,College,17607,5/1/2016,27/2/2016,2.0,2,134760,1
1/12/2017,1153,34,Female,C9,Master,108284,,,3.0,3,0,1
1/5/2016,1154,33,Male,C12,College,30106,24/11/2015,2/5/2016,1.0,1,104650,1
1/3/2016,1155,25,Female,C16,Master,51796,6/11/2015,15/3/2016,1.0,1,415800,1
1/5/2016,1156,31,Male,C27,Bachelor,46239,17/9/2015,30/4/2016,1.0,1,443750,1
1/12/2017,1157,31,Male,C3,Master,57356,7/12/2017,,,1,0,1
1/7/2017,1158,33,Female,C24,Bachelor,62905,5/8/2016,12/7/2017,3.0,3,2356380,1
1/12/2017,1159,34,Male,C10,Master,50547,7/8/2017,,3.0,3,700160,2
1/5/2017,1160,28,Male,C7,College,13156,21/2/2017,15/5/2017,1.0,1,0,1
1/12/2017,1161,30,Male,C12,Bachelor,67371,8/2/2014,,1.0,3,23381570,1
1/12/2017,1162,36,Male,C21,Master,114416,14/12/2017,,3.0,3,0,1
1/2/2016,1163,24,Female,C8,College,22962,15/9/2015,2/2/2016,1.0,1,457120,1
1/11/2017,1164,34,Female,C7,Master,32376,4/8/2014,21/11/2017,1.0,1,9214510,2
1/12/2017,1165,39,Female,C16,Bachelor,98374,1/10/2015,,1.0,3,29252710,4
1/11/2017,1166,35,Male,C10,Bachelor,18378,7/8/2017,2/11/2017,1.0,1,0,1
1/11/2016,1167,29,Male,C23,College,22895,25/8/2014,1/11/2016,,2,2096510,1
1/12/2017,1169,33,Male,C21,Bachelor,95188,31/7/2017,,3.0,3,1009070,2
1/5/2017,1172,28,Male,C9,Bachelor,76076,1/12/2016,22/5/2017,2.0,2,2675260,1
1/6/2017,1173,41,Male,C22,Master,26301,6/5/2013,,1.0,1,6584010,1
1/11/2016,1175,42,Female,C27,Master,50912,6/12/2014,9/11/2016,1.0,1,3704100,2
1/12/2017,1177,26,Male,C27,College,23094,1/11/2016,,1.0,1,9893760,4
1/12/2017,1178,42,Male,C16,Bachelor,71974,9/3/2017,,3.0,3,1497710,1
1/12/2017,1179,52,Female,C18,Bachelor,78200,13/1/2014,,1.0,3,16993918,2
1/9/2017,1180,33,Female,C16,Bachelor,66416,14/6/2017,27/9/2017,2.0,2,0,1
1/12/2017,1181,34,Female,C22,Bachelor,122554,5/11/2012,,1.0,4,53807450,2
1/9/2017,1182,38,Male,C24,College,75499,8/6/2017,29/8/2017,3.0,3,0,1
1/7/2017,1183,35,Male,C12,College,99876,30/1/2017,20/7/2017,3.0,3,0,1
1/9/2016,1185,27,Male,C24,Master,39328,10/2/2015,24/9/2016,1.0,1,2646940,2
1/1/2016,1186,30,Female,C27,Bachelor,64699,13/2/2015,13/1/2016,2.0,3,0,1
1/12/2016,1187,30,Female,C8,Master,109986,,28/11/2016,3.0,3,900420,1
1/12/2017,1188,33,Female,C8,College,101005,3/5/2010,,2.0,4,31372160,1
1/7/2017,1189,26,Male,C19,Bachelor,15970,17/4/2017,24/7/2017,1.0,1,0,1
1/12/2017,1190,28,Male,C1,College,61991,4/10/2017,,2.0,2,1303920,3
1/12/2017,1191,37,Male,C7,Master,118722,23/6/2014,,1.0,4,35362450,2
1/9/2016,1192,24,Female,C5,Master,21234,11/7/2016,19/9/2016,1.0,1,0,1
1/4/2017,1193,29,Male,C28,Master,50022,15/11/2016,26/4/2017,2.0,2,521860,1
1/12/2017,1194,24,Female,C15,College,61727,13/12/2017,,2.0,2,0,1
1/12/2017,1195,33,Female,C27,Bachelor,55949,18/12/2017,,2.0,2,0,1
1/5/2016,1196,26,Male,C23,College,46789,30/11/2015,20/5/2016,2.0,2,144060,1
1/12/2016,1197,22,Female,C6,College,26083,,12/12/2016,1.0,1,600000,2
1/12/2017,1198,32,Male,C4,Master,70899,14/8/2017,,2.0,2,1613740,3
1/12/2017,1199,25,Male,C28,College,19245,28/9/2017,,1.0,1,0,1
1/12/2017,1200,38,Male,C20,Bachelor,107178,1/5/2017,,3.0,3,2949270,1
1/12/2017,1201,42,Male,C22,Master,43305,20/11/2017,,2.0,2,0,1
1/4/2016,1202,30,Female,C10,Master,75735,15/6/2015,4/4/2016,2.0,2,564380,1
1/11/2017,1203,28,Male,C22,Bachelor,51433,2/8/2017,14/11/2017,2.0,2,0,1
1/7/2017,1204,37,Male,C18,College,40035,13/5/2015,14/7/2017,1.0,1,7267150,1
1/5/2017,1205,28,Male,C14,Bachelor,95465,21/7/2015,4/5/2017,2.0,2,18340790,3
1/12/2017,1206,42,Female,C15,Bachelor,72584,28/6/2016,,2.0,3,15938480,3
1/4/2017,1207,28,Male,C24,College,56498,12/4/2017,12/4/2017,2.0,2,0,1
1/3/2016,1208,30,Male,C10,Master,36558,8/1/2016,9/3/2016,1.0,1,0,1
1/12/2017,1209,35,Male,C21,Bachelor,62599,30/11/2017,,3.0,3,0,1
1/12/2017,1210,37,Male,C25,College,59653,19/12/2017,,2.0,2,0,1
1/7/2017,1211,27,Female,C1,Master,48097,22/6/2017,17/7/2017,3.0,3,0,1
1/10/2016,1212,27,Male,C9,College,47419,16/5/2015,4/10/2016,1.0,2,7414770,1
1/12/2017,1213,49,Male,C7,Master,54491,7/9/2015,,,1,15537200,3
1/12/2017,1214,38,Male,C20,Master,55698,1/8/2017,,2.0,2,1226380,3
1/8/2017,1215,26,Male,C28,College,18088,29/5/2017,29/7/2017,1.0,1,0,1
1/1/2017,1216,30,Male,C1,Bachelor,36507,13/8/2016,9/1/2017,1.0,1,1816480,1
1/10/2016,1217,38,Male,C5,Master,48409,1/8/2016,3/10/2016,1.0,1,0,1
1/12/2016,1218,28,Male,C12,Bachelor,37630,13/10/2016,17/12/2016,2.0,2,0,1
1/1/2017,1219,22,Female,C20,College,30295,25/10/2016,31/12/2016,1.0,1,0,1
1/1/2017,1220,37,Female,C29,Master,90851,15/11/2016,21/1/2017,3.0,3,0,1
1/12/2017,1222,33,Female,C20,Master,87845,13/7/2016,,2.0,2,9263440,3
1/3/2017,1223,28,Male,C14,Master,54527,16/1/2017,4/3/2017,2.0,2,0,1
1/2/2017,1224,33,Male,C28,Master,78442,3/9/2016,,3.0,3,4358500,3
1/12/2017,1225,30,Female,C11,Bachelor,42262,25/4/2013,,1.0,1,12662250,3
1/3/2016,1226,32,Male,C7,College,12456,13/5/2015,1/3/2016,1.0,1,643150,1
1/12/2017,1227,33,Female,C12,Master,71748,30/11/2017,,2.0,2,0,1
1/5/2017,1228,32,Male,C9,Bachelor,45575,8/9/2016,5/5/2017,1.0,1,3087440,1
1/8/2017,1229,36,Male,C17,College,115006,17/12/2014,29/7/2017,1.0,4,43100100,1
1/12/2017,1230,35,Female,C8,Master,92594,1/5/2017,,3.0,3,2855230,2
1/12/2017,1231,44,Female,C7,Master,82540,31/7/2017,,3.0,3,797200,1
1/10/2016,1232,30,Male,C27,Master,133978,,28/10/2016,2.0,4,14593130,2
1/7/2017,1233,32,Female,C5,Bachelor,42565,20/6/2016,5/7/2017,2.0,2,3980440,1
1/12/2017,1234,38,Male,C28,Bachelor,21755,29/6/2015,,1.0,1,12219890,3
1/3/2017,1235,34,Male,C3,College,50372,8/12/2016,27/2/2017,1.0,1,262200,1
1/10/2016,1236,42,Male,C10,Bachelor,94965,14/11/2013,6/10/2016,1.0,2,4026360,1
1/12/2017,1238,29,Male,C12,College,106983,26/11/2012,,2.0,4,57159050,4
1/9/2016,1239,24,Female,C3,Master,50554,10/3/2015,5/9/2016,1.0,1,1884180,1
1/7/2017,1242,43,Female,C24,Master,67971,10/2/2017,11/7/2017,3.0,3,452050,1
1/12/2017,1243,40,Female,C27,Master,81975,18/7/2013,,1.0,3,25133230,4
1/11/2017,1244,36,Female,C10,College,15291,19/5/2017,16/11/2017,2.0,2,751330,1
1/12/2017,1245,32,Male,C20,Bachelor,43975,3/7/2017,28/11/2017,2.0,2,163200,1
1/5/2016,1246,31,Female,C11,Bachelor,44069,18/11/2015,2/5/2016,1.0,1,806000,1
1/11/2017,1247,32,Male,C29,College,19217,1/12/2016,14/11/2017,1.0,1,3245370,1
1/12/2016,1248,35,Female,C27,Bachelor,39499,25/7/2016,26/12/2016,1.0,1,0,1
1/12/2017,1249,23,Male,C5,Bachelor,37143,14/1/2017,,1.0,2,27355810,2
1/1/2017,1250,40,Female,C14,Master,55519,22/5/2015,27/1/2017,1.0,1,4154190,1
1/1/2017,1251,38,Female,C25,Bachelor,130277,4/7/2016,16/1/2017,3.0,3,988020,1
1/10/2017,1252,24,Female,C6,College,47117,30/5/2017,13/10/2017,2.0,2,500420,1
1/5/2017,1255,41,Male,C2,College,84791,24/4/2017,18/5/2017,3.0,3,0,1
1/11/2016,1258,29,Female,C23,College,98630,21/7/2016,1/11/2016,2.0,2,62000,1
1/12/2017,1259,39,Male,C21,Bachelor,72550,7/5/2015,,1.0,2,20792700,3
1/4/2016,1260,31,Female,C17,College,15520,28/12/2015,26/4/2016,1.0,1,0,1
1/5/2016,1261,29,Male,C17,College,73103,25/11/2013,14/5/2016,2.0,2,1452130,1
1/1/2016,1262,31,Male,C20,College,66074,16/6/2015,2/1/2016,2.0,2,0,1
1/12/2017,1263,38,Male,C16,Bachelor,62041,12/12/2016,,2.0,2,29562230,3
1/5/2016,1264,27,Female,C19,Master,77369,29/4/2013,2/5/2016,,3,1445310,1
1/12/2017,1265,35,Male,C7,College,60358,24/6/2015,,1.0,2,10702790,3
1/12/2017,1267,30,Male,C19,Master,35658,31/10/2016,,1.0,1,7440160,2
1/12/2017,1268,38,Male,C26,Master,66569,1/9/2017,,2.0,2,783480,2
1/12/2016,1269,37,Female,C2,College,98306,27/4/2013,16/12/2016,1.0,2,9411200,2
1/12/2017,1271,39,Female,C12,College,108122,31/8/2015,,,5,34630160,2
1/8/2017,1272,32,Female,C20,Bachelor,38456,18/7/2017,29/7/2017,2.0,2,0,1
1/12/2017,1273,32,Female,C11,Master,72186,7/12/2017,,2.0,2,0,1
1/12/2017,1274,54,Male,C15,Master,145861,8/6/2015,,1.0,4,50986970,2
1/1/2016,1275,30,Female,C18,College,10883,23/9/2015,25/1/2016,1.0,1,0,1
1/12/2017,1276,37,Male,C22,Bachelor,42785,21/10/2016,,1.0,1,1401640,1
1/11/2016,1277,32,Male,C22,Bachelor,53471,6/5/2016,21/11/2016,2.0,2,438620,1
1/8/2017,1278,31,Male,C5,Master,78444,11/4/2017,29/7/2017,3.0,3,0,1
1/2/2016,1279,24,Female,C3,Bachelor,34521,26/10/2015,9/2/2016,1.0,1,250000,1
1/5/2016,1280,41,Female,C20,Bachelor,100150,10/10/2015,9/5/2016,3.0,3,1368420,1
1/12/2016,1281,29,Male,C10,College,65870,29/8/2016,12/12/2016,3.0,3,272220,1
1/12/2017,1283,28,Female,C7,College,50693,30/7/2016,,2.0,2,6357950,1
1/12/2017,1284,28,Female,C2,Bachelor,53931,14/11/2016,,1.0,1,5026280,4
1/9/2016,1285,31,Male,C12,Master,55419,27/10/2015,12/9/2016,2.0,2,2404630,1
1/12/2017,1286,35,Male,C15,College,81271,2/10/2017,,,3,722870,2
1/8/2016,1287,26,Female,C7,Bachelor,52789,28/5/2015,10/8/2016,1.0,1,1227460,1
1/12/2016,1288,34,Male,C20,Bachelor,94237,,5/12/2016,3.0,3,0,1
1/8/2017,1289,37,Male,C1,Master,39644,30/5/2015,29/7/2017,1.0,1,7686550,2
1/12/2017,1290,37,Female,C24,Master,27467,15/8/2016,,1.0,1,5565420,3
1/12/2017,1294,23,Male,C20,Master,89580,28/9/2017,,3.0,3,262990,1
1/3/2016,1295,31,Male,C23,Master,51643,29/4/2013,17/3/2016,1.0,2,-14310,1
1/2/2016,1296,26,Male,C19,Master,50803,6/6/2015,3/2/2016,1.0,1,220840,1
1/4/2016,1297,38,Female,C20,Bachelor,18106,7/12/2015,12/4/2016,1.0,1,428080,1
1/9/2017,1298,36,Female,C28,Bachelor,72219,4/7/2016,27/9/2017,2.0,2,4359960,1
1/4/2017,1300,35,Male,C19,Master,39823,2/11/2016,21/4/2017,1.0,1,350000,1
1/9/2017,1301,33,Male,C7,Bachelor,74620,11/7/2016,6/9/2017,2.0,2,2649220,1
1/3/2017,1303,33,Female,C26,Master,78813,26/10/2016,13/3/2017,2.0,2,350000,1
1/1/2017,1304,27,Female,C21,Bachelor,32574,30/7/2016,2/1/2017,1.0,1,350670,1
1/3/2016,1305,25,Female,C24,College,21150,8/10/2015,17/3/2016,1.0,1,632420,1
1/5/2016,1306,35,Female,C15,College,26928,22/5/2015,21/5/2016,1.0,1,1805810,1
1/5/2016,1307,35,Male,C17,College,55638,4/5/2016,10/5/2016,3.0,3,0,1
1/12/2016,1308,36,Male,C29,College,58027,5/9/2016,29/11/2016,3.0,3,0,1
1/3/2017,1309,34,Male,C11,Bachelor,70921,4/4/2016,3/3/2017,3.0,3,2498800,1
1/5/2016,1312,21,Female,C6,College,22115,30/5/2015,19/5/2016,1.0,1,579740,1
1/1/2016,1314,28,Male,C13,Master,36070,20/5/2015,25/1/2016,1.0,1,0,1
1/3/2017,1315,34,Male,C6,Bachelor,66225,25/4/2016,2/3/2017,2.0,2,2748590,1
1/12/2017,1316,34,Female,C28,Bachelor,75773,23/10/2015,,2.0,3,37833950,3
1/10/2016,1318,29,Male,C8,Master,111414,16/8/2016,13/10/2016,3.0,3,0,1
1/10/2017,1319,40,Female,C5,Master,25178,19/1/2017,23/10/2017,1.0,1,2836200,1
1/6/2017,1320,36,Male,C22,Master,67498,2/1/2017,19/6/2017,2.0,2,1264800,1
1/11/2017,1321,34,Male,C20,College,76396,22/5/2017,22/11/2017,2.0,2,500880,1
1/12/2017,1322,28,Male,C2,Bachelor,48963,,,2.0,2,238777,1
1/2/2017,1323,44,Female,C6,Bachelor,67140,,30/1/2017,1.0,1,1752360,1
1/12/2017,1324,38,Male,C22,Bachelor,57190,28/11/2017,,3.0,3,0,1
1/12/2017,1325,34,Male,C25,Master,70452,4/9/2017,,3.0,3,500860,1
1/6/2017,1326,28,Female,C20,Bachelor,41463,14/10/2016,13/6/2017,1.0,1,1282690,1
1/12/2017,1327,40,Female,C29,College,37413,20/6/2016,,1.0,2,33998640,4
1/12/2017,1328,26,Female,C4,Bachelor,39790,29/11/2017,,1.0,1,0,1
1/1/2016,1329,31,Male,C29,Master,70088,10/9/2015,31/12/2015,1.0,1,0,1
1/11/2016,1330,46,Female,C3,College,116163,11/7/2014,19/11/2016,1.0,4,12476730,1
1/6/2016,1331,39,Female,C7,Bachelor,17493,29/9/2015,21/6/2016,1.0,1,459600,1
1/12/2017,1333,34,Female,C11,Master,43026,28/9/2017,21/12/2017,2.0,2,0,1
1/12/2017,1334,40,Male,C19,Bachelor,107712,18/7/2016,,4.0,4,24857720,4
1/12/2017,1335,34,Male,C18,Master,152239,13/8/2012,,2.0,3,23471030,3
1/8/2017,1336,28,Male,C29,Master,76525,29/5/2017,29/7/2017,3.0,3,0,1
1/10/2016,1337,50,Female,C10,Bachelor,55465,23/7/2012,1/10/2016,2.0,3,2591670,1
1/6/2017,1338,33,Male,C28,College,33154,1/2/2017,19/6/2017,3.0,3,680590,1
1/1/2017,1339,30,Male,C5,College,24291,25/10/2016,,1.0,1,0,1
1/3/2016,1340,32,Male,C15,Bachelor,70038,18/11/2015,17/3/2016,2.0,2,100190,1
1/12/2017,1341,35,Male,C21,College,53117,31/7/2017,,3.0,3,832510,2
1/7/2017,1342,32,Female,C20,College,31057,24/11/2016,18/7/2017,2.0,2,807040,1
1/2/2017,1343,36,Female,C26,Bachelor,75417,1/10/2010,10/2/2017,2.0,3,8137390,1
1/12/2017,1345,29,Male,C29,College,15186,18/7/2017,,2.0,2,432940,1
1/8/2016,1347,31,Male,C25,College,54901,27/5/2016,5/8/2016,2.0,2,0,1
1/12/2016,1348,36,Male,C25,Master,59292,23/6/2016,12/12/2016,2.0,2,551530,1
1/1/2017,1349,33,Male,C4,College,67126,19/8/2014,16/1/2017,1.0,3,4877210,1
1/1/2016,1350,39,Male,C15,College,44499,12/6/2015,8/1/2016,,2,0,1
1/12/2017,1351,27,Male,C8,College,74837,7/11/2017,,2.0,2,0,1
1/12/2017,1352,33,Male,C15,Bachelor,99415,1/8/2017,29/11/2017,,2,191040,1
1/5/2016,1353,44,Male,C12,College,49049,9/6/2015,7/5/2016,2.0,2,749150,1
1/9/2016,1354,34,Female,C20,Master,54212,9/10/2015,21/9/2016,2.0,3,11686450,1
1/6/2017,1356,31,Female,C11,Master,29863,8/8/2016,21/6/2017,2.0,2,1638630,1
1/2/2017,1357,39,Male,C29,Master,105400,13/1/2017,9/2/2017,3.0,3,0,1
1/12/2017,1358,32,Male,C22,Bachelor,44463,5/12/2017,,2.0,2,0,1
1/9/2016,1359,31,Male,C1,Master,52007,5/7/2016,29/8/2016,2.0,2,0,1
1/6/2017,1360,32,Male,C20,College,107592,30/11/2016,14/6/2017,4.0,4,3068720,1
1/5/2016,1361,40,Male,C17,Master,26796,21/11/2015,2/5/2016,1.0,1,566200,1
1/12/2016,1362,29,Male,C20,Bachelor,72843,28/9/2016,21/12/2016,2.0,2,0,1
1/5/2017,1363,45,Female,C19,College,32736,26/7/2012,16/5/2017,2.0,3,12628580,1
1/8/2017,1364,43,Female,C12,Bachelor,87325,11/4/2017,29/7/2017,3.0,3,566440,1
1/12/2016,1365,30,Male,C18,Master,25483,25/5/2016,6/12/2016,1.0,1,1548196,1
1/12/2017,1366,39,Male,C22,College,17496,19/9/2017,5/12/2017,2.0,2,0,1
1/7/2016,1369,29,Female,C10,College,54231,1/1/2015,20/7/2016,1.0,1,1601650,1
1/12/2017,1370,37,Female,C22,Master,66350,22/5/2015,,1.0,1,12707450,1
1/12/2017,1371,27,Male,C26,College,28447,27/6/2015,15/12/2017,1.0,1,17620700,2
1/12/2017,1372,31,Female,C21,Master,37695,,,1.0,1,2397340,4
1/9/2016,1373,34,Male,C26,Master,47651,6/6/2016,26/9/2016,2.0,2,363000,1
1/12/2017,1374,34,Male,C5,Bachelor,88121,9/6/2015,,1.0,2,23297720,1
1/5/2016,1375,48,Female,C1,Master,44722,21/9/2015,2/5/2016,1.0,1,1081690,1
1/1/2016,1376,23,Male,C23,Master,44907,9/7/2015,25/1/2016,1.0,1,0,1
1/12/2017,1378,28,Female,C28,College,52711,11/7/2017,28/12/2017,2.0,2,501960,1
1/12/2017,1379,29,Male,C1,College,68975,3/11/2017,,2.0,2,0,1
1/7/2016,1380,28,Female,C17,Bachelor,77197,30/10/2015,30/6/2016,2.0,2,2973920,1
1/12/2017,1381,41,Female,C9,Master,82617,2/10/2017,,3.0,3,351230,1
1/12/2017,1382,33,Female,C16,Master,68259,5/7/2016,,3.0,3,9207200,2
1/10/2016,1383,28,Male,C19,College,88777,2/8/2016,28/9/2016,2.0,2,0,1
1/9/2016,1384,34,Male,C20,College,38059,25/10/2012,30/8/2016,1.0,1,5075440,2
1/6/2017,1385,31,Female,C23,College,74265,27/4/2017,5/6/2017,3.0,3,0,1
1/2/2017,1386,27,Female,C26,Master,25458,25/6/2016,18/2/2017,1.0,1,1164500,1
1/9/2016,1387,35,Male,C15,Master,51930,21/7/2016,30/8/2016,2.0,2,200000,1
1/3/2016,1388,32,Male,C26,College,44566,24/12/2015,3/3/2016,2.0,2,100880,1
1/3/2016,1390,51,Male,C15,College,79545,28/11/2013,17/3/2016,2.0,3,605840,1
1/9/2016,1392,40,Female,C13,Bachelor,89118,12/8/2010,23/9/2016,1.0,4,5338460,2
1/12/2017,1393,30,Male,C3,Master,54154,22/6/2017,,2.0,2,1241460,2
1/2/2016,1394,36,Male,C25,Bachelor,57908,17/9/2015,8/2/2016,2.0,2,253900,1
1/11/2016,1395,46,Female,C5,Master,30292,2/8/2016,10/11/2016,,1,0,1
1/8/2016,1396,31,Male,C16,Bachelor,54821,23/5/2015,22/8/2016,2.0,2,4586180,1
1/5/2017,1397,37,Female,C11,Bachelor,106794,4/7/2016,12/5/2017,3.0,3,1399000,1
1/1/2016,1398,32,Female,C18,Bachelor,44160,19/9/2015,16/1/2016,2.0,2,0,1
1/12/2017,1399,37,Female,C16,Master,48576,17/7/2017,,2.0,2,1320720,2
1/5/2017,1400,39,Male,C4,Master,59112,2/3/2017,16/5/2017,2.0,2,0,1
